"-0.998, 1.5, 5.0, 0.0, 0.0","-0.998, 1.5, 5.0, 0.0, 30.0","-0.998, 1.5, 5.0, 50.0, 0.0","-0.998, 1.5, 5.0, 50.0, 30.0","-0.998, 1.5, 85.0, 0.0, 0.0","-0.998, 1.5, 85.0, 0.0, 30.0","-0.998, 1.5, 85.0, 50.0, 0.0","-0.998, 1.5, 85.0, 50.0, 30.0","-0.998, 30.0, 5.0, 0.0, 0.0","-0.998, 30.0, 5.0, 0.0, 30.0","-0.998, 30.0, 5.0, 50.0, 0.0","-0.998, 30.0, 5.0, 50.0, 30.0","-0.998, 30.0, 85.0, 0.0, 0.0","-0.998, 30.0, 85.0, 0.0, 30.0","-0.998, 30.0, 85.0, 50.0, 0.0","-0.998, 30.0, 85.0, 50.0, 30.0","0.998, 1.5, 5.0, 0.0, 0.0","0.998, 1.5, 5.0, 0.0, 30.0","0.998, 1.5, 5.0, 50.0, 0.0","0.998, 1.5, 5.0, 50.0, 30.0","0.998, 1.5, 85.0, 0.0, 0.0","0.998, 1.5, 85.0, 0.0, 30.0","0.998, 1.5, 85.0, 50.0, 0.0","0.998, 1.5, 85.0, 50.0, 30.0","0.998, 30.0, 5.0, 0.0, 0.0","0.998, 30.0, 5.0, 0.0, 30.0","0.998, 30.0, 5.0, 50.0, 0.0","0.998, 30.0, 5.0, 50.0, 30.0","0.998, 30.0, 85.0, 0.0, 0.0","0.998, 30.0, 85.0, 0.0, 30.0","0.998, 30.0, 85.0, 50.0, 0.0","0.998, 30.0, 85.0, 50.0, 30.0"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019168861096807938,0.0,0.0,0.0,8.050786089517865e-5,0.0,0.0,0.0,1.7884201426345635e-6,0.0,0.0,0.0,5.261298291970553e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001919041611161212,0.0,0.0,0.0,8.11008920081993e-5,0.0,0.0,0.0,1.8111500908977661e-6,0.0,0.0,0.0,5.304343645381256e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208581736375747,0.0,0.0,0.0,8.177017732306502e-5,0.0,0.0,0.0,1.8336776859930828e-6,0.0,0.0,0.0,5.38369058049613e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019221933347379953,0.0,0.0,0.0,8.24726088446005e-5,0.0,0.0,0.0,1.8558000441061756e-6,0.0,0.0,0.0,5.480090783540717e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018952511358264108,0.0,0.0,0.0,8.306063072277042e-5,0.0,0.0,0.0,1.8542549756201376e-6,0.0,0.0,0.0,5.517414231223684e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001904793384049876,0.0,0.0,0.0,8.37474054067546e-5,0.0,0.0,0.0,1.8815466011547462e-6,0.0,0.0,0.0,5.6041406667839385e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001912094459157471,0.0,0.0,0.0,8.444410242669539e-5,0.0,0.0,0.0,1.909829996494209e-6,0.0,0.0,0.0,5.696649961532628e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019285417755038243,0.0,0.0,0.0,8.49754642438389e-5,0.0,0.0,0.0,1.9505975357571264e-6,0.0,0.0,0.0,5.698917577117236e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019383957267102556,0.0,0.0,0.0,8.580372144526538e-5,0.0,0.0,0.0,1.9843481713465654e-6,0.0,0.0,0.0,5.86136438822689e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001924733847866395,0.0,0.0,0.0,8.644505957169269e-5,0.0,0.0,0.0,1.9972782050002024e-6,0.0,0.0,0.0,5.922289411952286e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001931515886245903,0.0,0.0,0.0,8.704856038511556e-5,0.0,0.0,0.0,2.0278597201077533e-6,0.0,0.0,0.0,5.959609976454336e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019451040828380583,0.0,0.0,0.0,8.787369453634124e-5,0.0,0.0,0.0,2.064836492106465e-6,0.0,0.0,0.0,6.1231740117344775e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019531391917180473,0.0,0.0,0.0,8.852200621450099e-5,0.0,0.0,0.0,2.097298380587658e-6,0.0,0.0,0.0,6.1856288466742615e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019587389977988555,0.0,0.0,0.0,8.912385246367951e-5,0.0,0.0,0.0,2.1278785983165736e-6,0.0,0.0,0.0,6.21824035634052e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019217951385881549,0.0,0.0,0.0,8.993875114711627e-5,0.0,0.0,0.0,2.118573860194327e-6,0.0,0.0,0.0,6.377761607708918e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019385567628565597,0.0,0.0,0.0,9.055870520112792e-5,0.0,0.0,0.0,2.153573284353383e-6,0.0,0.0,0.0,6.419553277687154e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019718182279156397,0.0,0.0,0.0,9.125217104809786e-5,0.0,0.0,0.0,2.2199069427781388e-6,0.0,0.0,0.0,6.504294473110001e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964482170451278,0.0,0.0,0.0,9.199227197376283e-5,0.0,0.0,0.0,2.2395829683964175e-6,0.0,0.0,0.0,6.618719094565515e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965414649189332,0.0,0.0,0.0,9.257674560894446e-5,0.0,0.0,0.0,2.2667503106017597e-6,0.0,0.0,0.0,6.632411130741535e-6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001975703102961587,0.0,0.0,0.0,9.34104576775975e-5,0.0,0.0,0.0,2.3028064459622525e-6,0.0,0.0,0.0,6.80637780032664e-6,0.0,0.0,0.0
